lot_area,neighborhood,overall_quality,overall_condition,year_built,basement_area,first_floor_area,second_floor_area,full_bath,half_bath,bedrooms,kitchens,garage_area,pool_area,sale_price
7010,BrkSide,5,5,1935,1024.0,1144,594,2,0,3,1,240.0,0,153000
6130,BrkSide,5,6,1924,784.0,784,0,1,0,2,1,0.0,0,109500
5000,BrkSide,5,7,1941,672.0,832,378,1,0,3,1,240.0,0,124000
5870,BrkSide,6,9,1900,554.0,736,554,1,1,3,1,200.0,0,106900
6000,BrkSide,6,7,1940,981.0,1014,658,1,1,3,1,240.0,0,164900
6000,BrkSide,5,7,1924,949.0,949,0,1,0,2,1,370.0,0,119000
6000,BrkSide,6,7,1929,862.0,950,208,1,0,3,1,208.0,0,120000
6000,BrkSide,6,7,1937,825.0,825,672,2,0,3,1,672.0,0,157000
6000,BrkSide,6,5,1939,739.0,874,468,2,0,2,2,240.0,0,105000
5000,BrkSide,6,7,1926,992.0,1013,0,1,0,3,1,160.0,0,113000
5520,BrkSide,5,7,1920,565.0,565,651,1,0,3,1,355.0,0,115000
5940,BrkSide,4,7,1946,0.0,896,0,1,0,2,1,280.0,0,79000
6240,BrkSide,4,7,1929,704.0,624,512,1,0,2,1,336.0,0,123000
6120,BrkSide,5,6,1945,0.0,808,0,1,0,1,1,164.0,0,81300
6240,BrkSide,5,7,1930,1078.0,1128,445,2,0,3,1,360.0,0,162900
6240,BrkSide,7,5,1939,989.0,1245,764,2,0,4,1,400.0,0,150000
6120,OldTown,5,5,1923,1100.0,1226,676,2,0,4,1,576.0,0,123500
6120,OldTown,7,5,1931,952.0,1022,752,2,0,2,2,468.0,0,129900
6155,BrkSide,6,8,1920,611.0,751,611,2,0,3,1,502.0,0,128000
6324,BrkSide,4,6,1927,520.0,520,0,1,0,1,1,240.0,0,68500
8635,BrkSide,5,5,1948,672.0,1072,213,1,0,2,1,240.0,0,127000
13053,BrkSide,6,7,1923,833.0,1053,795,1,1,4,1,370.0,0,207000
9120,BrkSide,7,6,1925,1026.0,1133,687,2,0,4,1,240.0,0,184000
9144,BrkSide,6,4,1915,810.0,1170,546,2,0,4,1,672.0,0,162500
9144,BrkSide,5,5,1940,883.0,988,517,1,0,3,1,240.0,0,145000
10267,BrkSide,6,7,1918,816.0,838,0,1,0,2,1,275.0,0,130000
8094,OldTown,6,8,1910,1242.0,1242,742,2,0,5,1,360.0,0,160000
5100,OldTown,8,7,1925,588.0,833,833,1,0,3,1,228.0,0,161000
4347,OldTown,6,8,1910,796.0,825,784,1,0,3,1,228.0,0,127500
6291,IDOTRR,6,6,1930,768.0,768,0,1,0,1,1,440.0,0,93850
10266,IDOTRR,6,6,1952,768.0,768,768,1,1,4,1,308.0,0,136000
6876,IDOTRR,6,6,1938,1272.0,1272,0,2,0,4,1,400.0,0,141000
10320,IDOTRR,5,6,1915,880.0,880,428,2,0,2,1,400.0,0,120000
7200,IDOTRR,6,7,1925,1040.0,1040,0,1,0,2,1,320.0,0,127500
7006,IDOTRR,6,6,1925,768.0,788,448,2,0,3,1,384.0,0,127000
7920,IDOTRR,6,7,1920,319.0,1035,371,1,0,3,1,0.0,0,89500
8235,OldTown,5,7,1955,825.0,825,0,1,0,2,1,720.0,0,125000
5586,OldTown,6,7,1920,901.0,1088,110,1,0,4,1,0.0,0,79900
10320,IDOTRR,5,8,1912,451.0,759,0,1,0,1,1,576.0,0,85000
10320,IDOTRR,3,3,1915,536.0,808,536,2,0,3,2,0.0,0,82375
10320,IDOTRR,6,7,1906,756.0,756,713,1,0,3,1,216.0,0,135000
9488,Sawyer,5,6,1947,1046.0,1054,0,1,0,3,1,240.0,0,124000
8250,Sawyer,5,5,1968,952.0,1211,0,1,0,3,1,322.0,0,134000
21286,Sawyer,5,5,1948,720.0,720,551,2,0,4,1,312.0,0,135000
17120,ClearCr,4,4,1959,0.0,1120,468,2,0,4,1,680.0,0,134432
10106,Edwards,5,7,1940,644.0,808,547,2,0,4,2,0.0,0,127500
11235,Sawyer,5,6,1963,981.0,1075,0,1,0,3,1,440.0,0,148000
11200,Sawyer,5,5,1965,1040.0,1040,0,1,0,3,1,384.0,0,129500
13014,Sawyer,6,5,1978,1008.0,1096,0,1,0,3,1,484.0,0,157500
7162,Sawyer,5,7,1966,876.0,904,0,1,0,3,1,408.0,0,109900
10265,Sawyer,5,7,1967,992.0,992,0,1,0,3,1,294.0,0,145000
9764,Sawyer,5,7,1967,894.0,894,0,1,0,3,1,450.0,0,130000
7703,Sawyer,6,8,1978,450.0,1034,0,1,0,3,1,504.0,0,153000
9981,Sawyer,5,5,1967,1073.0,1073,0,1,0,3,1,270.0,0,120000
7400,Sawyer,5,5,1984,1060.0,1126,0,1,0,2,1,506.0,0,152000
12900,Sawyer,4,4,1969,1198.0,1258,0,0,2,0,2,400.0,0,108959
12900,Sawyer,5,4,1920,1300.0,1140,0,1,0,3,1,400.0,0,95541
9000,Sawyer,5,3,1959,1006.0,1006,0,1,0,3,1,0.0,0,80000
8544,Sawyer,5,6,1966,1228.0,1228,0,1,1,3,1,271.0,0,149350
9239,Sawyer,5,8,1963,960.0,960,0,1,0,3,1,300.0,0,144900
14175,Sawyer,6,8,1956,988.0,1188,0,1,0,1,1,621.0,0,185000
13284,Sawyer,5,5,1954,1383.0,1383,0,1,0,3,1,354.0,0,165000
13500,ClearCr,6,7,1960,1602.0,1252,0,1,0,1,1,564.0,0,235000
13825,Sawyer,5,6,1958,533.0,1021,580,1,0,3,1,300.0,0,140000
10200,Sawyer,5,8,1940,672.0,672,0,1,0,2,1,240.0,0,108000
10532,ClearCr,5,3,1960,988.0,1721,0,2,0,3,1,626.0,0,145000
8375,Sawyer,5,7,1941,576.0,864,486,1,1,2,1,627.0,0,152400
10200,Sawyer,5,8,1970,864.0,904,0,1,0,3,1,912.0,0,144000
2887,ClearCr,6,5,1996,1291.0,1291,0,1,0,2,1,431.0,0,173000
10005,ClearCr,7,5,1977,1160.0,1156,866,2,1,4,1,505.0,0,192000
20270,ClearCr,7,6,1979,1524.0,1524,0,2,0,3,1,478.0,0,245000
39104,ClearCr,7,7,1954,1385.0,1363,0,1,0,2,1,439.0,0,241500
53227,ClearCr,4,6,1954,1364.0,1663,0,1,0,2,1,529.0,0,256000
11512,Edwards,6,7,1959,1019.0,1357,0,1,0,2,1,312.0,0,177000
5190,Edwards,7,5,1948,570.0,617,462,1,0,2,1,249.0,0,125600
10452,Edwards,6,5,1953,1094.0,1094,0,1,0,3,1,495.0,0,155000
45600,ClearCr,6,8,1908,907.0,1307,1051,3,0,5,1,360.0,0,240000
19550,Edwards,5,7,1940,1580.0,1518,0,1,0,2,1,0.0,0,260000
21780,Edwards,6,7,1918,1163.0,1163,511,2,0,4,1,396.0,0,185000
13728,Edwards,6,7,1935,1127.0,1236,872,2,0,4,1,540.0,0,235000
9571,Edwards,5,6,1956,1509.0,1509,0,1,0,3,1,322.0,0,159900
9350,Edwards,5,5,1975,864.0,864,0,1,0,2,1,0.0,0,99600
9360,Edwards,6,8,1962,621.0,621,648,1,1,3,1,280.0,0,134500
8405,Edwards,5,8,1900,861.0,961,406,1,0,4,1,384.0,0,119000
7000,Edwards,5,7,1910,1117.0,820,527,1,0,3,1,0.0,0,107500
10880,Edwards,5,5,1950,1164.0,1164,0,1,0,3,1,240.0,0,125000
9600,Edwards,6,5,1924,572.0,572,524,1,0,2,1,0.0,0,79000
9084,Edwards,5,6,1941,616.0,616,495,1,0,3,1,200.0,0,95000
11839,SawyerW,7,5,1990,1475.0,1532,797,2,1,4,1,514.0,0,262280
9771,SawyerW,6,5,1995,1077.0,1093,1721,2,1,4,1,614.0,0,260000
9938,SawyerW,7,5,1994,1602.0,1626,0,2,1,3,1,534.0,0,226500
14171,SawyerW,7,5,1993,812.0,1101,1099,2,1,4,1,453.0,0,225000
10541,SawyerW,7,5,1996,672.0,1302,735,2,1,3,1,472.0,0,229000
10616,CollgCr,7,5,2007,628.0,628,728,2,1,3,1,484.0,0,177439
9345,CollgCr,8,5,2007,1615.0,1615,0,2,0,3,1,864.0,0,248500
11778,CollgCr,9,5,2008,2271.0,2276,0,2,0,3,1,1348.0,0,475000
11778,CollgCr,9,5,2008,1751.0,1766,0,2,1,3,1,874.0,0,395039
11228,SawyerW,7,5,1993,1080.0,1080,1017,2,1,3,1,678.0,0,228000
11454,SawyerW,8,5,1995,1401.0,1511,0,2,0,3,1,811.0,0,225000
11500,ClearCr,6,6,1966,1182.0,1643,0,2,0,2,1,438.0,0,195000
12798,ClearCr,6,5,1997,616.0,616,1072,2,1,4,1,603.0,0,200000
9750,CollgCr,5,7,1994,990.0,990,0,1,0,3,1,528.0,0,155000
9525,CollgCr,5,6,1995,1099.0,1099,0,1,1,3,1,352.0,0,144000
9245,CollgCr,5,5,1994,990.0,990,0,1,0,3,1,672.0,0,145000
8696,CollgCr,7,5,1997,1418.0,1418,0,2,0,3,1,558.0,0,226001
13142,CollgCr,6,5,1997,864.0,872,899,2,1,3,1,600.0,0,215700
8998,CollgCr,7,5,2000,782.0,782,870,2,1,3,1,532.0,0,207500
9179,CollgCr,7,5,1999,873.0,882,908,2,1,3,1,588.0,0,193000
8924,CollgCr,7,5,1998,880.0,880,844,2,1,3,1,527.0,0,188000
9382,CollgCr,7,5,1999,1468.0,1479,0,2,0,3,1,577.0,0,191000
12803,CollgCr,7,5,2002,1494.0,1494,0,2,0,3,1,530.0,0,221000
12435,CollgCr,7,5,2001,963.0,963,829,2,1,3,1,564.0,0,231500
12192,CollgCr,7,5,2000,928.0,928,895,2,1,3,1,626.0,0,235000
11250,CollgCr,7,5,2001,920.0,920,866,2,1,3,1,608.0,0,223500
9200,CollgCr,5,6,1975,938.0,938,0,1,0,3,1,308.0,0,130250
8385,CollgCr,5,8,1977,985.0,985,0,2,0,3,1,328.0,0,149900
12250,CollgCr,5,6,1978,864.0,1174,0,1,0,3,1,528.0,0,158000
10970,CollgCr,6,6,1978,940.0,1026,0,1,0,3,1,576.0,0,147000
9216,CollgCr,5,6,1975,1076.0,1076,0,1,1,3,1,576.0,0,143195
14330,CollgCr,5,6,1975,864.0,1558,0,2,0,2,1,440.0,0,163000
7990,CollgCr,5,6,1975,924.0,924,0,1,0,3,1,280.0,0,110000
7180,CollgCr,5,7,1972,864.0,864,0,1,0,3,1,352.0,0,127000
7200,CollgCr,5,7,1972,780.0,780,0,1,0,2,1,352.0,0,124900
9742,CollgCr,8,5,2002,1777.0,1795,0,2,0,3,1,534.0,0,230000
9473,CollgCr,8,5,2002,1128.0,1128,903,2,1,3,1,577.0,0,237000
10316,CollgCr,7,5,2000,992.0,992,873,2,1,3,1,839.0,0,235000
10400,CollgCr,7,5,2001,1257.0,1290,871,2,1,3,1,570.0,0,230500
9066,CollgCr,8,5,1999,1004.0,1004,848,2,1,3,1,660.0,0,230000
11404,CollgCr,7,5,1998,1153.0,1153,878,2,1,3,1,541.0,0,222500
9240,CollgCr,8,5,2001,1055.0,1055,1208,2,1,3,1,905.0,0,287000
9720,CollgCr,9,5,2001,1357.0,1366,581,2,1,3,1,725.0,0,274000
14860,CollgCr,8,5,2002,1778.0,1786,0,2,0,3,1,715.0,0,300000
11250,CollgCr,8,5,2002,1128.0,1149,1141,2,1,4,1,779.0,0,255900
8158,CollgCr,7,5,2003,884.0,884,884,2,1,3,1,543.0,0,224900
10905,CollgCr,7,5,2003,1129.0,1129,1198,2,1,4,1,596.0,0,240000
7226,CollgCr,7,5,2003,798.0,798,842,2,1,3,1,595.0,0,183000
11690,CollgCr,8,5,1999,850.0,886,878,2,1,3,1,560.0,0,207000
8750,CollgCr,7,5,1994,915.0,933,975,2,1,4,1,493.0,0,210000
4435,CollgCr,6,5,2003,848.0,848,0,1,0,1,1,420.0,0,136500
4426,CollgCr,6,5,2004,848.0,848,0,1,0,1,1,420.0,0,145000
13125,CollgCr,6,5,1997,1478.0,1493,0,2,0,3,1,508.0,0,208900
10126,CollgCr,6,5,1997,1838.0,1838,0,2,0,2,2,721.0,0,185000
9135,CollgCr,7,5,2002,1536.0,1536,0,2,0,3,1,532.0,0,214000
8450,CollgCr,7,5,2003,856.0,856,854,2,1,3,1,548.0,0,208500
9750,CollgCr,7,5,2004,1445.0,1445,0,2,0,3,1,470.0,0,186500
8450,CollgCr,7,5,2004,1436.0,1436,0,2,0,3,1,484.0,0,210000
8320,CollgCr,7,5,2004,770.0,770,812,2,1,3,1,520.0,0,185900
11049,CollgCr,8,5,2007,1234.0,1234,0,2,0,3,1,484.0,0,179900
11058,CollgCr,7,6,2007,1564.0,1564,0,2,0,3,1,814.0,0,218836
9627,CollgCr,7,5,2007,1351.0,1361,0,2,0,3,1,610.0,0,193000
8199,CollgCr,7,5,2005,728.0,728,728,2,1,3,1,410.0,0,189000
4426,CollgCr,6,5,2004,848.0,848,0,1,0,1,1,420.0,0,149300
4426,CollgCr,6,5,2004,848.0,848,0,1,0,1,1,420.0,0,141000
4438,CollgCr,6,5,2004,848.0,848,0,1,0,1,1,420.0,0,149000
4438,CollgCr,6,5,2004,848.0,848,0,1,0,1,1,420.0,0,144500
8777,Edwards,5,7,1910,796.0,796,0,1,0,2,1,0.0,0,85000
8777,Edwards,5,7,1900,1272.0,1272,928,2,2,4,2,0.0,0,145900
9825,Edwards,5,5,1966,1092.0,1092,0,1,0,3,1,264.0,0,123000
9937,Edwards,5,6,1965,1256.0,1256,0,1,1,3,1,276.0,0,147500
12102,Edwards,5,5,1976,456.0,1033,0,1,0,3,1,504.0,0,165000
6500,Edwards,6,6,1976,1127.0,1127,0,1,1,3,1,480.0,0,135000
13907,Edwards,5,6,1940,996.0,996,0,1,0,3,1,0.0,0,108000
10012,Edwards,4,5,1972,1138.0,1181,0,2,0,3,1,588.0,0,137500
6931,Edwards,7,5,2003,746.0,760,896,2,1,3,1,397.0,0,165400
9638,Edwards,6,6,1977,1029.0,1117,0,1,0,3,1,542.0,0,147000
7200,Edwards,6,7,1976,684.0,684,714,1,1,3,1,440.0,0,160500
7024,Edwards,4,5,2005,1132.0,1132,0,1,1,2,1,451.0,0,176000
47007,Edwards,5,7,1959,0.0,3820,0,3,1,5,1,624.0,0,284700
63887,Edwards,10,5,2008,6110.0,4692,950,2,1,3,1,1418.0,480,160000
3675,Edwards,6,5,2005,547.0,1072,0,1,0,2,1,525.0,0,148000
6040,Edwards,4,5,1955,0.0,1152,0,2,0,2,2,0.0,0,82000
6012,Edwards,4,5,1955,0.0,1152,0,2,0,2,2,0.0,0,82000
12108,Edwards,4,4,1955,1440.0,1440,0,2,0,4,2,0.0,0,118000
6845,Edwards,4,5,1955,0.0,1152,0,2,0,2,2,0.0,0,82500
6931,Edwards,4,5,1955,784.0,784,0,1,0,2,1,0.0,0,91900
12180,Edwards,5,7,1938,585.0,585,468,1,1,2,1,0.0,0,120000
8050,Edwards,5,8,1947,0.0,929,208,1,1,4,1,0.0,0,96000
9520,Edwards,4,5,1953,911.0,930,0,1,0,2,1,286.0,0,99000
11767,Edwards,5,6,1946,768.0,768,432,1,0,3,1,240.0,0,130500
8172,Edwards,4,6,1954,941.0,997,473,2,0,4,1,548.0,0,135000
16466,Edwards,5,7,1955,816.0,872,521,1,1,3,1,300.0,0,135500
7692,Edwards,4,6,1954,416.0,1204,0,1,0,3,1,312.0,0,100000
5142,Edwards,4,7,1923,949.0,949,343,1,1,3,1,205.0,0,108000
5604,Edwards,5,6,1925,864.0,864,0,1,0,2,1,0.0,0,98000
8248,Edwards,3,3,1914,864.0,864,0,1,0,2,1,0.0,0,67000
5687,SWISU,5,6,1912,780.0,936,780,2,0,6,1,0.0,0,135900
12155,SWISU,6,8,1925,672.0,810,672,2,0,4,1,400.0,0,140000
8400,SWISU,5,8,1939,720.0,1052,720,2,1,4,1,240.0,0,179500
8400,SWISU,6,5,1925,1181.0,1390,304,2,0,4,1,576.0,0,136500
7290,SWISU,7,8,1921,1228.0,1424,0,2,0,2,1,312.0,0,168000
8525,SWISU,5,6,1911,940.0,1024,940,1,1,4,1,0.0,0,130000
9842,SWISU,5,6,1921,612.0,990,1611,3,1,4,1,621.0,0,189000
7804,SWISU,6,7,1930,960.0,960,960,2,2,4,2,480.0,0,161900
8969,Crawfor,6,6,1926,644.0,672,644,1,0,2,1,369.0,0,145000
11526,Crawfor,6,7,1922,588.0,1423,748,2,0,3,1,672.0,0,191000
15576,Crawfor,6,7,1915,840.0,840,840,2,0,4,1,308.0,0,177000
15564,Crawfor,6,6,1914,676.0,676,588,1,0,3,1,400.0,0,147500
6292,SWISU,6,5,1930,768.0,790,0,1,0,2,1,160.0,0,91000
7609,Crawfor,8,9,1925,798.0,798,714,2,0,3,1,180.0,0,231000
10480,SWISU,6,5,1936,1064.0,1166,0,1,0,3,1,240.0,0,115000
9650,Crawfor,6,3,1923,784.0,819,784,1,0,4,1,599.0,0,138000
7200,Crawfor,7,6,1931,776.0,851,651,1,1,3,1,270.0,0,149000
11988,Crawfor,6,7,1934,715.0,849,811,1,1,3,1,240.0,0,188700
11700,Crawfor,5,6,1937,942.0,1265,673,2,0,4,1,240.0,0,198000
9260,Crawfor,5,4,1938,884.0,932,442,1,0,3,1,225.0,0,110000
7801,Crawfor,6,5,1951,1091.0,1091,0,1,0,2,1,344.0,0,104000
9670,Crawfor,8,6,1935,608.0,983,890,1,1,4,1,786.0,0,257076
14100,Crawfor,8,9,1935,728.0,1968,1479,3,1,4,1,1014.0,0,381000
15660,Crawfor,7,9,1939,798.0,1137,817,1,1,3,1,431.0,0,311500
12392,Crawfor,7,9,1950,832.0,1218,943,2,1,3,1,506.0,0,263400
26073,Crawfor,5,5,1956,1898.0,1898,0,2,1,3,1,484.0,0,236500
14778,Crawfor,6,7,1954,1296.0,1640,0,1,0,3,1,924.0,0,224000
1879,Blueste,6,6,1980,516.0,516,516,1,0,2,1,462.0,0,116500
1950,Blueste,6,6,1980,716.0,716,840,2,1,3,1,452.0,0,151000
7000,IDOTRR,6,8,1926,894.0,919,0,1,0,2,1,195.0,0,126000
6000,IDOTRR,6,8,1940,720.0,760,330,1,0,3,1,240.0,0,120000
3636,IDOTRR,4,4,1922,796.0,796,0,1,0,2,1,0.0,0,55000
5890,IDOTRR,6,8,1930,816.0,816,0,1,0,2,1,432.0,0,120500
6900,IDOTRR,5,6,1940,740.0,778,0,1,0,2,1,924.0,0,120500
8155,IDOTRR,5,7,1930,780.0,780,420,1,0,4,1,0.0,0,119000
6000,IDOTRR,5,5,1967,624.0,1092,564,1,1,3,1,288.0,0,126000
7392,IDOTRR,5,7,1930,520.0,912,0,1,0,2,1,360.0,0,99500
9000,IDOTRR,5,5,1958,1151.0,1151,804,2,0,4,1,356.0,0,165500
14584,IDOTRR,1,5,1952,0.0,733,0,1,0,2,1,487.0,0,13100
5280,IDOTRR,4,7,1895,173.0,825,536,1,0,2,1,185.0,0,89000
8500,IDOTRR,4,4,1920,649.0,649,668,1,0,3,1,250.0,0,40000
5150,IDOTRR,4,7,1910,356.0,671,378,1,0,2,1,195.0,0,80900
18000,IDOTRR,3,4,1935,894.0,894,0,1,0,2,1,1248.0,0,81000
9000,IDOTRR,4,6,1920,592.0,432,432,1,1,3,1,216.0,0,65000
5587,Crawfor,8,5,2008,1600.0,1652,0,2,0,2,1,482.0,0,392500
3843,Crawfor,8,5,2007,1596.0,1648,0,2,0,2,1,525.0,0,294464
3811,Crawfor,7,5,2004,1594.0,1646,0,2,0,2,1,482.0,0,250000
3842,Crawfor,8,5,2004,1594.0,1646,0,2,0,2,1,482.0,0,275000
23730,Mitchel,7,5,1996,1840.0,2032,0,3,0,3,1,786.0,0,300000
13265,Mitchel,8,5,2002,1568.0,1689,0,2,0,3,1,857.0,0,271000
11050,Mitchel,7,5,1996,910.0,910,910,2,1,3,1,816.0,0,213000
9880,Mitchel,6,6,1977,1096.0,1118,0,1,0,3,1,358.0,576,171000
10125,Mitchel,6,6,1977,1196.0,1279,0,2,0,3,1,473.0,0,171500
10260,Mitchel,5,4,1976,0.0,936,936,2,2,4,2,484.0,0,100000
9990,Mitchel,4,5,1991,1680.0,1689,0,2,0,3,1,432.0,0,228500
164660,Timber,5,6,1965,1499.0,1619,167,2,0,3,1,529.0,0,228950
4084,Timber,7,6,1986,1277.0,1501,0,2,0,2,1,512.0,0,241500
15498,Timber,8,6,1976,1565.0,2898,0,2,0,2,1,665.0,0,287000
11563,Timber,8,5,2006,1518.0,1537,0,2,0,3,1,788.0,0,294000
9520,Timber,8,5,2007,1638.0,1646,0,2,0,3,1,800.0,0,293077
12852,Timber,8,5,2007,920.0,920,860,2,1,3,1,612.0,0,264966
9802,Timber,5,5,2006,352.0,712,730,2,1,3,1,400.0,0,172500
9735,Timber,5,5,2006,384.0,754,640,2,1,3,1,400.0,0,167500
12018,Timber,7,5,2008,796.0,796,816,2,1,3,1,666.0,0,218689
12890,Timber,6,5,1989,1495.0,1495,0,2,0,3,1,438.0,0,150000
12416,Timber,6,5,1986,1606.0,1651,0,2,0,3,1,616.0,0,184000
18265,Timber,6,5,1986,1256.0,1256,0,2,0,3,1,578.0,0,180000
10200,Timber,6,5,1988,1461.0,1509,0,2,0,3,1,600.0,0,175000
11202,Timber,8,5,2003,1432.0,1440,0,2,0,3,1,467.0,0,232500
7915,Timber,6,5,1999,1666.0,1675,0,2,0,3,1,435.0,0,195000
12244,Timber,8,5,2003,1482.0,1482,780,2,1,4,1,749.0,0,305000
11449,Timber,8,5,2007,1884.0,1728,0,2,0,3,1,520.0,0,298751
11447,Timber,8,5,2005,1964.0,1964,0,2,1,3,1,892.0,0,370000
8940,Mitchel,7,5,1997,1344.0,1344,0,2,0,2,2,784.0,0,209200
7060,Mitchel,7,5,1997,1344.0,1344,0,2,0,2,2,784.0,0,206300
9278,Mitchel,5,5,2007,1092.0,1092,0,1,0,2,1,0.0,0,146000
4500,Mitchel,6,5,1997,1189.0,1189,0,2,0,2,1,392.0,0,160500
14137,Mitchel,4,5,1964,1200.0,1200,0,1,0,3,1,850.0,0,173000
4224,MeadowV,5,6,1975,1040.0,1040,0,1,0,3,1,499.0,0,124000
2665,MeadowV,5,6,1976,264.0,616,688,1,1,3,1,336.0,0,115000
2665,MeadowV,5,7,1976,550.0,925,550,2,0,4,1,336.0,0,129500
1974,MeadowV,4,7,1973,526.0,526,462,1,0,2,1,297.0,0,105000
1596,MeadowV,4,6,1973,462.0,526,462,1,0,1,1,297.0,0,94900
17979,Mitchel,5,6,1968,1113.0,1160,0,1,0,3,1,257.0,0,152500
1477,MeadowV,6,9,1970,546.0,546,546,2,1,3,1,0.0,0,98000
1890,MeadowV,4,7,1972,630.0,630,0,1,0,1,1,0.0,0,81000
21750,Mitchel,5,5,1954,988.0,988,0,1,0,2,1,520.0,0,113000
6490,Mitchel,5,7,1983,816.0,816,0,1,0,2,1,264.0,0,128500
6951,Mitchel,5,5,1984,876.0,923,0,1,0,3,1,264.0,0,119500
6600,Mitchel,5,9,1982,816.0,816,0,1,0,3,1,264.0,0,130500
6600,Mitchel,5,8,1982,816.0,816,0,1,0,2,1,816.0,0,138000
6600,Mitchel,5,6,1982,845.0,845,0,1,0,3,1,264.0,0,134500
12508,Mitchel,6,7,1940,983.0,983,767,2,0,4,1,423.0,0,160000
12395,Mitchel,5,6,1984,864.0,889,0,1,0,3,1,484.0,0,137500
11075,Mitchel,5,4,1969,784.0,1168,800,2,1,4,1,530.0,0,172000
56600,IDOTRR,5,1,1900,686.0,1150,686,2,0,4,1,288.0,0,103000
10667,NAmes,6,6,1971,1587.0,1587,0,2,0,3,1,525.0,0,167300
10628,NAmes,7,5,1970,1277.0,1277,0,1,0,2,1,526.0,0,167000
13651,NAmes,7,6,1973,2223.0,2223,0,2,0,3,1,516.0,0,244000
15865,NAmes,8,6,1970,2217.0,2217,0,2,0,4,1,621.0,0,268000
12394,Gilbert,7,5,2003,847.0,847,886,2,1,3,1,433.0,0,225000
10364,Gilbert,6,5,1995,806.0,806,766,2,1,3,1,373.0,0,168000
13869,Gilbert,6,6,1997,794.0,794,676,2,0,3,1,388.0,0,177000
8773,Gilbert,6,5,1997,916.0,916,684,2,1,3,1,460.0,0,169000
8872,Gilbert,6,5,1997,384.0,754,630,2,1,3,1,390.0,0,161500
5330,StoneBr,8,5,2000,1494.0,1652,0,2,0,2,1,499.0,0,251000
10147,Gilbert,6,5,1994,392.0,924,770,2,1,3,1,398.0,0,160000
8637,Gilbert,6,5,1999,923.0,947,767,2,1,3,1,451.0,0,180000
7875,Gilbert,7,5,1996,691.0,691,862,2,1,3,1,420.0,0,178750
7875,Gilbert,7,5,1995,1237.0,1253,0,2,0,3,1,402.0,0,176000
7500,Gilbert,6,5,1999,938.0,957,1342,3,1,5,1,482.0,0,204000
9556,Gilbert,7,5,1992,1168.0,1187,0,2,0,3,1,420.0,0,160000
10784,Gilbert,7,5,1991,384.0,802,670,2,1,3,1,402.0,0,160000
9125,Gilbert,7,5,1992,384.0,812,670,2,1,3,1,392.0,0,163900
7655,Gilbert,6,5,1993,903.0,910,732,2,1,3,1,392.0,0,168000
18160,Gilbert,6,6,1964,1302.0,1128,0,1,0,3,1,480.0,0,154204
3696,StoneBr,8,5,1986,1074.0,1088,0,1,1,2,1,461.0,0,170000
5062,StoneBr,7,5,1984,1190.0,1190,900,2,0,3,1,577.0,0,207500
4740,StoneBr,8,5,1988,1166.0,1179,0,2,0,2,1,480.0,0,182000
5118,StoneBr,8,5,1990,1312.0,1321,0,1,0,1,1,484.0,0,212000
14157,StoneBr,9,5,2005,1922.0,1922,0,2,0,3,1,676.0,0,377426
12328,StoneBr,8,5,2005,1149.0,1164,1377,3,1,4,1,729.0,0,349265
51974,StoneBr,9,5,2006,2660.0,2338,0,2,1,4,1,1110.0,0,591587
41600,Gilbert,5,5,1969,1100.0,1424,0,1,1,3,1,828.0,0,155000
8035,StoneBr,9,5,2006,1612.0,1612,0,2,0,2,1,556.0,0,319900
8089,StoneBr,8,6,2007,1419.0,1419,0,2,0,2,1,567.0,0,392000
14082,StoneBr,8,5,2006,2220.0,2234,0,1,1,1,1,724.0,0,441929
13870,StoneBr,10,5,2006,1742.0,2042,0,2,0,3,1,724.0,0,455000
12546,NWAmes,6,7,1981,1440.0,1440,0,2,0,3,1,467.0,0,182900
10960,NWAmes,6,5,1984,1284.0,1284,0,2,0,3,1,480.0,0,174000
12090,NWAmes,6,7,1984,585.0,1140,728,3,1,3,1,477.0,0,178000
12090,NWAmes,7,7,1981,725.0,725,754,2,1,3,1,484.0,0,176000
12299,NWAmes,7,6,1978,1529.0,1664,0,2,0,3,1,663.0,0,213000
11339,NWAmes,7,5,1979,780.0,1085,845,2,1,4,1,481.0,0,192000
11952,NWAmes,7,6,1977,808.0,1161,808,2,1,3,1,534.0,0,190000
12046,NWAmes,6,6,1976,848.0,1118,912,2,1,4,1,551.0,0,195000
10395,NWAmes,6,6,1978,1032.0,1032,0,2,0,3,1,564.0,0,148000
11850,NWAmes,6,6,1984,1153.0,1177,0,2,0,3,1,495.0,0,151500
11584,NWAmes,7,6,1979,539.0,1040,685,2,1,3,1,550.0,0,197000
10400,NWAmes,6,5,1979,1259.0,1353,0,2,0,2,1,478.0,0,192350
10793,NWAmes,5,5,1969,780.0,780,840,2,1,4,1,462.0,0,152000
13001,NWAmes,6,5,1971,1625.0,1220,0,2,0,2,1,944.0,0,170000
12243,NWAmes,5,6,1971,1484.0,1484,0,2,0,3,1,487.0,0,175000
11700,NWAmes,6,6,1968,702.0,1041,702,1,2,3,1,539.0,0,175000
12384,NWAmes,7,7,1976,793.0,1142,793,2,1,3,1,550.0,0,197900
8991,NWAmes,7,6,1976,1228.0,1324,0,2,0,3,1,585.0,0,174000
8000,NWAmes,6,6,1974,1084.0,1084,793,2,1,4,1,488.0,0,178900
10500,NAmes,5,7,1971,372.0,576,533,1,0,3,1,288.0,0,139000
